Date,Header,Content
2019-08-05,HPG: Vợ ông Trần Đình Long - CT.HĐQT đăng ký mua 550.000 cp,HPG: Vợ ông Trần Đình Long - CT.HĐQT đăng ký mua 550.000 cp
2019-08-05,HPG: Vợ ông Doãn Gia Cường - Phó CT.HĐQT đăng ký bán 550.000 cp,HPG: Vợ ông Doãn Gia Cường - Phó CT.HĐQT đăng ký bán 550.000 cp
2019-08-06,Câu lạc bộ lãi nghìn tỷ đã gọi tên 31 doanh nghiệp,"VHM&VNM&VCB&TCB&GAS&VPB&CTG&BID&ACB&MBB&HDB&VIB&SHB&STB&HPG&MCH&VJC&OCB&MSN&VRE&VIC&POW&GVR&FPT&BCM&VEA&HVN&GMD&BSR&MWG&PLX&ACV&SAB: Giá hiện tại Thay đổi Xem hồ sơ doanh nghiệp TIN MỚI Câu lạc bộ lãi nghìn tỷ đang ngày càng đông vui khi mùa báo cáo tài chính sắp kết thúc, hầu hết các doanh nghiệp đã hoàn tất công bố kết quả kinh doanh quý 2/2019. Trong số đó, danh sách những thành viên câu lạc bộ lãi nghìn tỷ đã kéo dài ra đáng kể. So với danh sách công bố trước đó, nhiều doanh nghiệp góp mặt từ quý 1 đã công bố thêm kết quả kinh doanh quý 2, làm cho thứ tự trên bảng xếp hạng thay đổi đáng kể. Đầu tiên là sự xuất hiện của Vinhomes (VHM) đã soán ngôi đầu của Vietcombank (VCB). Cái việc soán ngôi của Vinhomes cũng không còn mới, khi tháng 5/2018 Vinhomes lên sàn và bắt đầu từ đó, ngôi vị doanh nghiệp có lãi cao nhất trên sàn chứng khoán mà Vietcombank nắm giữ bấy lâu đã bị ""cướp"". Kết thúc 6 tháng đầu năm 2019 Vinhomes đạt gần 26.770 tỷ đồng doanh thu, tăng 72% so với cùng kỳ. Lợi nhuận sau thuế đạt 11.142 tỷ đồng, tăng 36,6% so với nửa đầu năm ngoái. Trong khi đó Vietcombank lãi sau thuế 9.075 tỷ đồng, lui xuống xếp thứ 2 trong bảng lợi nhuận các doanh nghiệp trên sàn. Nhóm ngành ngân hàng, ngoài VCB, ACB, STB, TPB và MBB đã công bố kết quả kinh doanh trước đó, thì VPB, CTG, BIDV, HDB, VIB, SHB cũng đã có kết quả kinh doanh, trong đó HDB, VIB và SHB là những ngân hàng vừa đủ điều kiện đặt chân vào câu lạc bộ lãi nghìn tỷ từ quý 2 vừa qua. Cụ thể, riêng quý 2, HDBank lãi sau thuế 896 tỷ đồng, nâng tổng lợi nhuận sau thuế 6 tháng đầu năm lên 1.775 tỷ đồng. Còn VIBank (VPB) lãi sau thuế 1.456 tỷ đồng trong 6 tháng đầu năm 2019, tăng 58% so với nửa đầu năm ngoái. Ngân hàng TMCP Sài Gòn Hà Nội (SHB) công bố lãi sau thuế quý 2 đạt 642 tỷ đồng, nâng tổng LNST nửa đầu năm lên 1.248 tỷ đồng. SHB cũng đạt mức tăng trưởng đến 53% về lợi nhuận sao với nửa đầu năm ngoái. Trong đó thu nhập lãi thuần tăng trưởng gần 46%, lãi thuần từ hoạt động dịch vụ đạt 318 tỷ đồng, gấp 3 lần cùng kỳ, trong khi lãi từ hoạt động chứng khoán đầu tư giảm mạnh, chỉ bằng 16% cùng kỳ. Đáng tiếc nhất là OCB đã không thể ghi danh vào câu lạc bộ, dù quý 2 năm ngoái ngân hàng này đã đủ điều kiện gia nhập. Cụ thể, lợi nhuận sau thuế quý 2 của OCB đạt 465 tỷ đồng, nâng tổng lợi nhuận nửa đầu năm đạt 894 tỷ đồng, giảm 14% so với cùng kỳ. Nếu xét tiêu chí lãi nghìn tỷ trước thuế, thì OCB mới ""đủ điều kiện"" với 1.117 tỷ đồng. Tính chung, nhóm ngành ngân hàng đã góp đến 11 cái tên trong danh sách các doanh nghiệp lãi nghìn tỷ. ""Họ"" nhà Vin, vinh quang nhất là Vinhomes đứng ngôi đầu bảng lợi nhuận trong số các doanh nghiệp trên sàn. Vingroup (VIC) cũng đạt mức tăng trưởng lợi nhuận ấn tượng 89,5%, lên 3.352 tỷ đồng, còn cái tên còn lại Vincom Retail (VRE) cũng đã kịp góp mặt với 1.251 tỷ đồng lợi nhuận sau thuế, trong đó riêng quý 2 đóng góp 639 tỷ đồng. Tổng công ty Điện lực Dầu khí Việt Nam – CTCP (PV Power – POW) cũng đã chính thức ghi danh vào câu lạc bộ lãi nghìn tỷ với hơn 1.700 tỷ đồng lợi nhuận sau thuế, tăng 28,4% so với nửa đầu năm ngoái, trong đó LNT quý 2 đạt 785 tỷ đồng. Tập đoàn Công nghiệp Cao su Việt Nam (GVR) vừa vặn đủ chỉ tiêu gia nhập câu lạc bộ lãi nghìn tỷ với 1.059 tỷ đồng lợi nhuận sau thuế, trong đó quý 2 đóng góp 744 tỷ đồng. Không những thế, cổ đông công ty còn chờ đợi ngày chuyển sàn từ Upcom sang HoSE. Hiện tại GVR đang đăng ký giao dịch hơn 99 triệu cổ phiếu trên Upcom từ tháng 3/2018 và đã hoàn tất thủ tục lấy ý kiến cổ đông bằng văn bản về việc chuyển sàn. Thời gian thực hiện chuyển sàn dự kiến ngay trong quý 3/2019. Nếu chuyển sàn thành công, HOSE sẽ đón nhận thêm đến 4 tỷ cổ phiếu mới. Trên thị trường, trước những thông tin thuận lợi, cổ phiếu GVR đã có giai đoạn tăng mạnh gấp rưỡi từ đầu năm 2019 đến nay, từ vùng giá 10.300 đồng/cổ phiếu lên 15.800 đồng/cổ phiếu như hiện nay. Diễn biến giá cổ phiếu GVR từ khi lên sàn. Một trong những cái tên ""mới"" trong câu lạc bộ lãi nghìn tỷ quý này là Tập đoàn FPT (FPT) với lợi nhuận sau thuế nửa đầu năm đạt 1.780 tỷ đồng, tăng 26,2% so với cùng kỳ, trong đó quý 2 lãi sau thuế 986 tỷ đồng. Trên thị trường, cổ phiếu FPT cũng đạt mức tăng 32% từ đầu năm 2019 đến nay, từ vùng giá 37.600 đồng/cổ phiếu lên 49.600 đồng/cổ phiếu. Diễn biến giá cổ phiếu FPT trong 6 tháng gần đây. Trong các thành viên câu lạc bộ lãi nghìn tỷ, Vingroup đạt lợi nhuận tăng trưởng 89%. Xếp thứ 2 phải kể đến VIBank (VIB) với 1.456 tỷ đồng lợi nhuận sau thuế, tăng trưởng 58% so với nửa đầu năm ngoái và theo sau đó là 2 ngân hàng khác, SHB và STB với tỷ lệ tăng trưởng lần lượt là 53% và 50%. Becamex IDC (BCM) vượt trội hơn nửa đầu năm ngoái, đạt 1.324 tỷ đồng lợi nhuận sau thuế, tăng 34,5% so với cùng kỳ, trong khi doanh thu cũng đạt mức tăng trưởng 11,7%, lên 3.379 tỷ đồng. Năm ngoái, Becamex IDC ""suýt"" được ghi danh vào câu lạc bộ từ quý 2 vì lãi sau thuế chỉ 984 tỷ đồng, chỉ thiếu rất ít so với điều kiện đặt ra. Ngành hàng không, Vietjet (VJC) với doanh thu tăng trưởng 24%, đạt 26.301 tỷ đồng trong khi lợi nhuận sau thuế tăng 4,26%, lên 2.084 tỷ đồng. Ngoài ra, Tổng công ty Cảng Hàng không Việt Nam (ACV) đạt 8.909 tỷ đồng doanh thu, tăng 12% so với cùng kỳ. Lợi nhuận sau thuế đạt mức tăng trưởng gần 20%, lên trên 3.700 tỷ đồng. Trong khi đó ngành bia chỉ đóng góp 1 cái tên là sabeco (SAB) với doanh thu và lợi nhuận đều tăng trưởng so với cùng kỳ. Doanh thu 6 tháng đầu năm của Sabeco đạt 18.425 tỷ đồng, tăng 8,5% so với cùng kỳ trong khi lợi nhuận sau thuế đạt 2.820 tỷ đồng, tăng trưởng 15,2% so với nửa đầu năm ngoái. Petrolimex (PLX) đạt 2.545 tỷ đồng, tăng trưởng 11% so với nửa đầu năm 2018. Trong khi đó doanh thu giảm sút 5%, còn 91.696 tỷ đồng. Thế Giới di động (MWG) đạt mức tăng trưởng cao cả về doanh thu và lợi nhuận. Với doanh thu thuần 6 tháng đầu năm đạt 51.621 tỷ đồng, tăng 15,8% so với nửa đầu năm ngoái trong khi lợi nhuận sau thuế đạt mức tăng trưởng 37,75%, lên 2.121 tỷ đồng. Không chỉ tăng, cũng có nhiều doanh nghiệp trong nhóm có lợi nhuận giảm sút so với cùng kỳ. Giảm mạnh nhất là Masan Group với tỷ lệ sụt giảm xấp xỉ 36%, còn 2.192 tỷ đồng trong khi doanh thu không có nhiều biến động, đạt 17.411 tỷ đồng. Đáng chú ý, Tập đoàn Hòa Phát (HPG) dù doanh thu tăng gần 10,3% so với cùng kỳ, đạt 30.061 tỷ đồng, nhưng lợi nhuận sau thuế lại giảm 12,76%, còn 3.860 tỷ đồng. Trong đó riêng quý 2 lãi sau thuế 2.050 tỷ đồng. Tiếp đến là Vietnam Airlines (HVN) với 1.381 tỷ đồng lợi nhuận sau thuế, giảm 8,59% so với nửa đầu năm ngoái, dù doanh thu vẫn đạt mức tăng trưởng 4,45%, lên 49.676 tỷ đồng. Trong khi đó VEAM (VEA) có doanh thu hợp nhất 6 tháng đầu năm đạt 2.242 tỷ đồng, giảm 33,3% so với cùng kỳ, trong khi lợi nhuận sau thuế đạt 3.418 tỷ đồng, tăng trưởng 12,89% so với nửa đầu năm ngoái. Danh sách câu lạc bộ lãi nghìn tỷ từ quý 2 có lẽ không kéo dài thêm nhiều khi gần hết các doanh nghiệp đã công kết quả kinh doanh quý 2. Khá nhiều nuối tiếc như OCB ""sảy chân"" trong gang tấc, hay Gemadept (GMD) không giữ vững phong độ, không có thêm các khoản thu đột biến từ bán con như cùng kỳ, hay đáng tiếc nhất là ""ông lớn"" Lọc hóa dầu Bình Sơn (BSR). Điểm danh những ngân hàng lãi nghìn tỷ trong 6 tháng đầu năm 2019"
2019-08-12,HPG: Vợ ông Trần Đình Long - CT.HĐQT đã mua 550.000 cp,HPG: Vợ ông Trần Đình Long - CT.HĐQT đã mua 550.000 cp
2019-08-12,HPG: Bà Phạm Thị Kim Oanh - GĐ Tài chính đã bán 50.000 cp,HPG: Bà Phạm Thị Kim Oanh - GĐ Tài chính đã bán 50.000 cp
2019-08-14,UBCKNN cấp Giấy chứng nhận đăng ký chào bán chứng quyền có bảo đảm Chứng quyền.HPG.KIS.M.CA.T.02,UBCKNN cấp Giấy chứng nhận đăng ký chào bán chứng quyền có bảo đảm Chứng quyền.HPG.KIS.M.CA.T.02
2019-08-14,Phát hành chứng quyền có bảo đảm của Chứng quyền.HPG.KIS.M.CA.T.02,Phát hành chứng quyền có bảo đảm của Chứng quyền.HPG.KIS.M.CA.T.02
2019-08-16,Bản cáo bạch chào bán chứng quyền có bảo đảm Chứng quyền.HPG.KIS.M.CA.T.02,Bản cáo bạch chào bán chứng quyền có bảo đảm Chứng quyền.HPG.KIS.M.CA.T.02
2019-08-16,Báo cáo kết quả phân phối chứng quyền có bảo đảm Chứng quyền.HPG.KIS.M.CA.T.02,Báo cáo kết quả phân phối chứng quyền có bảo đảm Chứng quyền.HPG.KIS.M.CA.T.02
2019-08-22,Quỹ PENM IV đăng ký mua 5 triệu cổ phiếu HPG trong bối cảnh giá quặng giảm 22% từ đỉnh,"HPG: Giá hiện tại Thay đổi Xem hồ sơ doanh nghiệp TIN MỚI Quỹ PENM IV Germany Gmbh & co.KG, liên quan đến thành viên nội bộ của Hoà Phát là ông Hans Christian Jacobsen, thành viên HĐQT HPG đồng thời là Tổng giám đốc quỹ PENM thông báo quỹ này đăng ký mua vào 5 triệu cổ phiếu HPG . Thời gian giao dịch từ ngày 27/8 đến ngày 25/9/2019. Nếu giao dịch thành công, số lượng cổ phiếu HPG do PENM IV nắm giữ sẽ tăng từ 28,173 triệu cổ phiếu lên 33,173 triệu cổ phiếu, tương đương 1,2% tổng số cổ phiếu có quyền biểu quyết đang lưu hành. Trước đó, có nhiều thời điểm cổ phiếu HPG chịu áp lực rất lớn từ động thái bán ra của quỹ PENM III khi quỹ này đến thời hạn đóng quỹ và phải thanh hoán các cổ phiếu trong danh mục. Hiện PENM III đang nắm giữ hơn 49 triệu cổ phiếu HPG, tương đương 1,78%. Trong các cuộc họp nhà đầu tư, câu hỏi về khi nào PENM sẽ bán nốt cổ phiếu HPG đang nắm giữ luôn xuất hiện, tuy nhiên đại diện của PENM cho rằng quỹ không chịu áp lực phải bán cổ phiếu HPG bằng mọi giá và ở thời điểm hiện tại vẫn song hành cùng công ty. Giá cổ phiếu HPG hiện vẫn đang ở vùng đáy 2 năm, mặc dù tăng nhẹ từ đầu tháng 7 do giá quặng sắt giảm mạnh. Cập nhật giá quặng sắt ngày hôm nay 22/8 đạt 92 USD/tấn, giảm 22% so với đỉnh thiết lập ngày 30/6/2019. Giá quặng sắt Dạo gần đây cổ đông nội bộ Hoà Phát liên tục mua vào, gần nhất bà Vũ Thị Hiền, vợ ông Trần Đình Long, chủ tịch công ty đã mua vào 500.000 cổ phiếu, đây là số cổ phiếu mua thoả thuận từ vợ ông Doãn Gia Cường, phó chủ tịch HĐQT công ty. Sau giao dịch, bà Hiền tăng số lượng nắm giữ lên 202.550.000 cổ phiếu, tỷ lệ 7,34%. Hiện 2 vợ chồng ông Trần Đình Long đang nắm giữ 902.550.000 cổ phiếu, tỷ lệ 32,69% công ty. Lũy kế 7 tháng, thép Hòa Phát đã cung cấp cho thị trường trong và ngoài nước 1.580.000 tấn, tăng 22% so với cùng kỳ. Trong đó, sản lượng xuất khẩu là gần 148.000 tấn, tăng 35,2% so với 7 tháng đầu năm 2018. Thị trường xuất khẩu chủ yếu là Campuchia, Nhật Bản, Malaysia, Mỹ và một số quốc gia khác."
2019-08-22,HPG: Penm IV Germany GmbH & Co. KG đăng ký mua 5.000.000 cp,HPG: Penm IV Germany GmbH & Co. KG đăng ký mua 5.000.000 cp
2019-08-22,CHPG1901: Quyết định về việc chấp thuận hủy niêm yết chứng quyền có bảo đảm Chứng quyền CHPG01MSB19CE,CHPG1901: Quyết định về việc chấp thuận hủy niêm yết chứng quyền có bảo đảm Chứng quyền CHPG01MSB19CE
2019-08-22,CHPG1903: Ngày ĐKCC lập danh sách người sở hữu chứng quyền để thực hiện quyền do đáo hạn,CHPG1903: Ngày ĐKCC lập danh sách người sở hữu chứng quyền để thực hiện quyền do đáo hạn
2019-08-23,CHPG1903: Quyết định v/v hủy niêm yết chứng quyền có bảo đảm Chứng quyền M_HPG_VPS_CA_T,CHPG1903: Quyết định v/v hủy niêm yết chứng quyền có bảo đảm Chứng quyền M_HPG_VPS_CA_T
2019-08-26,"Cuộc chiến mở rộng của doanh nghiệp tôn, thép đang thế nào?","HSG&HPG&POM&NKG: Giá hiện tại Thay đổi Xem hồ sơ doanh nghiệp TIN MỚI Sau giai đoạn thuận lợi 2015-2017, hàng loạt doanh nghiệp ngành thép bước vào cuộc đua mở rộng nhằm gia tăng thị phần. Tuy nhiên, chính lúc các doanh nghiệp hăng say với kế hoạch mở rộng thì bối cảnh ngành kém thuận lợi đã khiến một vài doanh nghiệp thu hẹp sản xuất. Theo Hiệp hội thép Việt Nam (VSA), sản xuất các sản phẩm thép năm 2018 đạt 24,2 triệu tấn, tăng 14,9% so với cả năm 2017; bán hàng đạt 21,7 triệu tấn, tăng 20,9%. Trong đó, xuất khẩu đạt 4,7 triệu tấn, tăng 26,6%. Loại trừ tăng trưởng của HRC thì sản xuất và bàn hàng thép thành phẩm các loại chỉ tăng lần lượt 5% và 10%. Đến 7 tháng đầu năm nay đà tăng của ngành thép vẫn được duy trì khi sản xuất đạt 14,7 triệu tấn, tăng 7,2% so với cùng kỳ 2018; bán hàng đạt 13,7 triệu tấn, tăng 10%; xuất khẩu thép 2,8 triệu tấn, tăng 4,8%. Tuy nhiên, việc giá nguyên vật liệu như quặng sắt, thép phế liệu, phôi thép… có xu hướng tăng giá so với năm 2017. Đồng thời, xu hướng bảo hộ thương mại toàn cầu và cạnh tranh gay gắt thị trường trong nước khiến các doanh nghiệp ngành thép bị suy giảm lợi nhuận dù doanh thu vẫn tăng. Hoa Sen, Nam Kim nối đuôi nhau thu hẹp Năm 2017, CTCP Tập đoàn Hoa Sen (HoSE: HSG ) có chiến lược mở ít nhất 1.000 cửa hàng giai đoạn 2018-2021 phủ sóng khắp cả nước nhằm tăng thị phần và đầu tư siêu dự án Khu liên hợp luyện cán thép Hoa Sen Cà Ná – Ninh Thuận với tổng vốn đăng ký 10,6 tỷ USD với công suất 16 triệu tấn/năm. Tuy nhiên, ông Lê Phước Vũ – Chủ tịch HĐQT tại cuộc họp ĐHĐCĐ thường niên 2019 cho biết năm 2018 mở chưa tới 100 cửa hàng và đến cuối năm mới có 500 cửa hàng. Cùng với đó, dự án Cà Ná không thể triển khai. Không những chiến lược mở rộng gặp khó, Hoa Sen còn vấp phải tình trạng mất cân đối tài chính, dư nợ quá lớn bào mòn lợi nhuận. Do vậy, công ty đã phải tái cấu trúc hệ thống phân phối, gom tất cả các chi nhánh về còn một chi nhánh/tỉnh, bán dần các cửa hàng. Mục tiêu chính của công ty thời gian qua chuyển từ mở rộng gia tăng thị phần sang quản lý hàng tồn kho, công nợ, giảm chi phí nhằm tối ưu nguồn lực hoạt động. Tính đến 30/6, Hoa Sen đã giảm được hơn 3.000 tỷ đồng nợ vay ngắn hạn và thu gọn gần 100 chi nhánh so với thời điểm 1/10/2018. Năm tài chính 2018 (từ 1/10/2017 đến 30/9/2018), Hoa Sen ghi nhận doanh thu tăng 31% nhưng lợi nhuận ròng giảm mạnh gần 70% xuống 409 tỷ đồng. 9 tháng năm nay (1/10/2018-30/6/2019) doanh thu thuần giảm 16% và lợi nhuận sau thuế giảm 46% về mức 21.684 tỷ và 277 tỷ đồng. Doanh thu HSG tăng nhưng lợi nhuận liên tiếp sụt giảm Năm 2017, tận dụng bối cảnh thuận lợi và giá cổ phiếu tăng cao, Thép Nam Kim (HoSE: NKG ) đã phát hành thành công 30 triệu cổ phiếu cho các nhà đầu tư chiến lược với mức giá 27.000 đồng/cp, thu về 810 tỷ đồng. Vào thời điểm đó, ông Phạm Mạnh Hùng, cựu Tổng giám đốc cho biết công ty chuẩn bị cho kế hoạch 5 năm tiếp theo với việc triển khai đầu tư một nhà máy mạ màu chất lượng cao liên doanh với Hàn Quốc,một nhà máy sản xuất tôn mạ công suất 1 triệu tấn/năm. Việc này giúp nâng công suất lên 2,2 triệu tấn/năm vào năm 2022, gấp đôi năm 2017. Nhờ đó, công ty có thể chinh phục các thị trường khác như Mỹ, Úc, châu Âu và cả châu Phi, định hướng tỷ lệ xuất khẩu và nội địa 50/50. Với chiến lược mở rộng, dù giá thép giảm nhưng doanh thu của Nam Kim năm 2018 vẫn tăng. Tuy nhiên, với chi phí giá vốn cao, biên lợi nhuận gộp giảm sâu khiến lợi nhuận sau thuế giảm dần, quý IV/2018 và quý I/2019 lần lượt lỗ 173,4 tỷ và 101,6 tỷ đồng. Hoạt động bán hàng, tiêu thụ sản phẩm của Nam Kim cũng gặp nhiều khó khăn. Cụ thể, dù tổng sản lượng tôn tăng nhưng riêng sản lượng bán hàng tôn mạ kẽm giảm hơn 25% khiến Nam Kim lần đầu tiên sau nhiều năm mất vị trí thứ 2 thị phần vào tay đối thủ Tôn Đông Á. Trước tình hình khó khăn của ngành tôn thép mạ trong năm 2019, ban lãnh đạo Nan Kim có chủ trương tái cơ cấu lại hệ thống sản xuất. Cụ thể, công ty chuyển nhượng vốn góp tại dự án Nam Kim Corea, KCN Visip II – A, một số nhà máy sản xuất mạ, nhà máy Nam Kim 1… Thông qua chuyển nhượng, NKG dự thu về khoảng 850 tỷ đồng và sử dụng giảm dư nợ trung hạn. Nửa đầu năm 2019 hoạt động kinh doanh chính của công ty vẫn lỗ thuần nhưng đã giảm nhiều so với quý IV/2018. Theo báo cáo của Chứng khoán Rồng Việt, hoạt động kinh doanh của Nam Kim thực chất chưa phục hồi, nửa đầu năm công ty có lãi nhờ chuyển nhượng nhà máy Nam Kim 1, phần vốn góp trong liên doanh Nam Kim Corea và giảm chi phí lãi vay. Nửa đầu năm NKG có lãi nhờ thoái vốn. Hoà Phát, Pomina chậm tiến độ ""Anh cả"" ngành thép Tập đoàn Hòa Phát (HoSE: HPG ) cũng chậm tiến độ dự án quan trọng nhất là Dung Quất. Tính đến 30/6, Hòa Phát đã hạch toán chi phí dở dang gần 43.000 tỷ đồng cho dự án. Chủ tịch Trần Đình Long tại họp ĐHĐCĐ thường niên 2019 cho biết, tổng mức đầu tư ban đầu cho dự án là 40.000 tỷ đồng vay trung hạn cho tài sản cố định, 12.000 tỷ đồng cho hoạt động ngắn hạn. Trong quá trình đầu tư, Hòa Phát áp dụng một số thành tựu công nghệ mới, tăng đầu tư cho bảo vệ môi trường và mua thiết bị châu Âu (nâng công suất từ 100.000 tấn lên 200.000 tấn) nên chi cho tài sản cố định tăng lên thành 50.000 tỷ đồng và cho vốn lưu động 15.000 tỷ đồng. Đầu tháng 8, Hòa Phát cho biết dây chuyền cán thép số 2 công suất 1,2 triệu tấn, thuộc giai đoạn 1 Khu liên hợp gang thép Hòa Phát Dung Quất sắp chạy thử và cung cấp sản phẩm cho thị trường phía Nam từ cuối năm nay. Dự kiến thép xây dựng Hòa Phát sẽ đạt sản lượng trên 4 triệu tấn/năm vào đầu năm 2020, trong đó một nửa được sản xuất tại Hải Dương, Hưng Yên và nửa còn lại tại Dung Quất. Theo kế hoạch trước đó, giữa năm 2019, lò cao đầu tiên sẽ chính thức hoạt động. Toàn bộ các dây chuyền thiết bị sẽ hoàn thành và hoạt động đồng bộ vào cuối năm 2019, đầu 2020. Ngoài dự án Dung Quất, Hòa Phát còn đầu tư vào dự án nhà máy tôn mạ màu, mạ lạnh công suất 400.000 tấn/năm, hay các lĩnh vực khác như bất động sản và nông nghiệp cũng được mở rộng phát triển. Nửa đầu năm, doanh thu tập đoàn đạt 30.060 tỷ đồng, tăng 10% và thực hiện 42,8% kế hoạch năm; lãi ròng 3.860 tỷ, giảm 13,6% và thực hiện 56% kế hoạch. HPG là doanh nghiệp hiếm hoi tăng trưởng lợi nhuận năm 2018 nhưng cũng giảm trong nửa đầu năm nay Cho giai đoạn 2018-2020, Thép Pomina (HoSE: POM ) định hướng tiếp tục đầu tư 3 dự án có tổng vốn 170 triệu USD gồm dự án lò cao 800 ngàn tấn/năm (65 triệu USD), dự án mạ màu 600 ngàn tấn/năm (60 triệu USD) và dự án cán 500 ngàn tấn/năm (50 triệu USD), cùng hoạt động trong năm 2019. Hiện chỉ mới có dự án mạ màu đưa vào hoạt động giai đoạn 1 vào tháng 4 còn dự án lò cao và dự án cán chuyển kế hoạch sang 2020. Ban lãnh đạo Pomina cho biết nguồn cung tăng mạnh gây áp lực cạnh tranh gay gắt. Theo đó, doanh thu năm qua đạt 13.468 tỷ, tăng 17,%; lãi ròng 432 tỷ, giảm 38%. Nửa đầu năm nay, công ty báo lỗ 132 tỷ đồng do dự án tôn mạ đưa vào hoạt động giai đoạn I từ quý II làm chi phí tài chính tăng 45% so với cùng kỳ năm trước và một nhà máy ngưng sản xuất do sự cố thiết bị làm sản lượng bán giảm. Nửa đầu năm, POM lỗ ròng 132 tỷ đồng. Kết quả kinh doanh ngành thép lao dốc"
2019-08-29,CHPG1901: Ngày ĐKCC để thực hiện quyền do đáo hạn chứng quyền CHPG01MBS19CE,CHPG1901: Ngày ĐKCC để thực hiện quyền do đáo hạn chứng quyền CHPG01MBS19CE
2019-08-29,CHPG1906: Quyết định chấp thuận niêm yết chứng quyền có bảo đảm CHPG1906,CHPG1906: Quyết định chấp thuận niêm yết chứng quyền có bảo đảm CHPG1906
2019-08-29,CHPG1905: UBCKNN cấp Giấy chứng nhận đăng ký chào bán bổ sung chứng quyền có bảo đảm,CHPG1905: UBCKNN cấp Giấy chứng nhận đăng ký chào bán bổ sung chứng quyền có bảo đảm
2019-08-30,CHPG1905: Phát hành bổ sung chứng quyền có bảo đảm Chứng quyền HPG/6M/SSI/C/EU/Cash-01,CHPG1905: Phát hành bổ sung chứng quyền có bảo đảm Chứng quyền HPG/6M/SSI/C/EU/Cash-01
2019-09-03,CHPG1903: Ngày ĐKCC để thực hiện chứng quyền M_HPG_VPS_CA_T,CHPG1903: Ngày ĐKCC để thực hiện chứng quyền M_HPG_VPS_CA_T
2019-09-04,CHPG1905: Báo cáo kết quả phân phối chứng quyền có bảo đảm đợt chào bán bổ sung Chứng quyền HPG/6M/SSI/C/EU/Cash-01,CHPG1905: Báo cáo kết quả phân phối chứng quyền có bảo đảm đợt chào bán bổ sung Chứng quyền HPG/6M/SSI/C/EU/Cash-01
2019-09-06,CHPG1902: UBCKNN cấp Giấy chứng nhận đăng ký chào bán bổ sung chứng quyền có bảo đảm Chứng quyền HPG.KIS.M.CA.T.01,CHPG1902: UBCKNN cấp Giấy chứng nhận đăng ký chào bán bổ sung chứng quyền có bảo đảm Chứng quyền HPG.KIS.M.CA.T.01
2019-09-10,CHPG1902: Bản cáo bạch chào bán chứng quyền có bảo đảm bổ sung Chứng quyền HPG.KIS.M.CA.T.01,CHPG1902: Bản cáo bạch chào bán chứng quyền có bảo đảm bổ sung Chứng quyền HPG.KIS.M.CA.T.01
2019-09-10,CHPG1902: Phát hành bổ sung chứng quyền có bảo đảm Chứng quyền HPG.KIS.M.CA.T.01,CHPG1902: Phát hành bổ sung chứng quyền có bảo đảm Chứng quyền HPG.KIS.M.CA.T.01
2019-09-11,CHPG1904: Quyết định v/v hủy niêm yết chứng quyền có bảo đảm Chứng quyền HPG/3M/SSI/C/EU/Cash-01,CHPG1904: Quyết định v/v hủy niêm yết chứng quyền có bảo đảm Chứng quyền HPG/3M/SSI/C/EU/Cash-01
2019-09-12,CHPG1902: Báo cáo kết quả phân phối chứng quyền có bảo đảm Chứng quyền.HPG.KIS.M.CA.T.01,CHPG1902: Báo cáo kết quả phân phối chứng quyền có bảo đảm Chứng quyền.HPG.KIS.M.CA.T.01
2019-09-13,HPG: Ông Nguyễn Ngọc Quang - TV.HĐQT đăng ký bán 1.500.000 cp,HPG: Ông Nguyễn Ngọc Quang - TV.HĐQT đăng ký bán 1.500.000 cp
2019-09-14,"Một lãnh đạo của Hòa Phát đăng ký bán 1,5 triệu cổ phiếu HPG để giải quyết nhu cầu tài chính cá nhân","HPG: Giá hiện tại Thay đổi Xem hồ sơ doanh nghiệp TIN MỚI Ông Nguyễn Ngọc Quang, Thành viên HĐQT CTCP Tập đoàn Hòa Phát (mã chứng khoán HPG) vừa thông báo đăng ký bán bớt 1,5 triệu cổ phiếu HPG để giải quyết nhu cầu tài chính cá nhân. Giao dịch dự kiến thực hiện theo phương thức khớp lệnh và thỏa thuận từ 18/9 đến 17/10/2019. Hiện ông Nguyễn Ngọc Quang đang sở hữu hơn 54,6 triệu cổ phiếu HPG tương ứng 1,98% tổng số cổ phiếu có quyền biểu quyết đang lưu hành của công ty. Hiện trên thị trường cổ phiếu HPG đang giao dịch quanh mức 22.600 đồng/cổ phiếu. Tạm tính theo giá này, nếu bán thành công ông Nguyễn Ngọc Quang thu về khoảng 33,9 tỷ đồng. Trước đó, cuối tháng 8 vừa qua PENM IV đăng ký mua 5 triệu cổ phiếu HPG trong khoảng thời gian từ 27/8 đến 25/9/2019. Thời gian đăng ký mua của PENM vẫn chưa hết. Cổ phiếu HPG vừa có 4 phiên tăng điểm liên tiếp sau giai đoạn giảm sâu, tuy vậy vẫn đang giảm 15% từ vùng đỉnh của năm 2019 (26.700 đồng/cổ phiếu), và tăng 6,6% từ đáy của năm. Diễn biến giá cổ phiếu HPG 1 năm gần đây. Chủ tịch Hòa Phát Trần Đình Long nói gì về việc giá quặng sắt liên tục tăng?"
2019-09-19,HPG: Ông Nguyễn Ngọc Quang - TV.HĐQT đã bán 1.500.000 cp,HPG: Ông Nguyễn Ngọc Quang - TV.HĐQT đã bán 1.500.000 cp
